Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2020-05-03T10:00:00+02:00,284,20
Altötting,Oberbayern,2020-05-03T10:00:00+02:00,586,34
Amberg Stadt,Oberpfalz,2020-05-03T10:00:00+02:00,67,3
Amberg-Sulzbach,Oberpfalz,2020-05-03T10:00:00+02:00,453,43
Ansbach,Mittelfranken,2020-05-03T10:00:00+02:00,538,21
Ansbach Stadt,Mittelfranken,2020-05-03T10:00:00+02:00,127,7
Aschaffenburg,Unterfranken,2020-05-03T10:00:00+02:00,490,32
Aschaffenburg Stadt,Unterfranken,2020-05-03T10:00:00+02:00,108,1
Augsburg,Schwaben,2020-05-03T10:00:00+02:00,363,7
Augsburg Stadt,Schwaben,2020-05-03T10:00:00+02:00,384,10
Bad Kissingen,Unterfranken,2020-05-03T10:00:00+02:00,236,17
Bad Tölz-Wolfratshausen,Oberbayern,2020-05-03T10:00:00+02:00,406,10
Bamberg,Oberfranken,2020-05-03T10:00:00+02:00,389,34
Bamberg Stadt,Oberfranken,2020-05-03T10:00:00+02:00,188,15
Bayreuth,Oberfranken,2020-05-03T10:00:00+02:00,393,13
Bayreuth Stadt,Oberfranken,2020-05-03T10:00:00+02:00,193,7
Berchtesgadener Land,Oberbayern,2020-05-03T10:00:00+02:00,269,14
Cham,Oberpfalz,2020-05-03T10:00:00+02:00,406,17
Coburg,Oberfranken,2020-05-03T10:00:00+02:00,197,8
Coburg Stadt,Oberfranken,2020-05-03T10:00:00+02:00,55,0
Dachau,Oberbayern,2020-05-03T10:00:00+02:00,854,21
Deggendorf,Niederbayern,2020-05-03T10:00:00+02:00,268,11
Dillingen an der Donau,Schwaben,2020-05-03T10:00:00+02:00,247,20
Dingolfing-Landau,Niederbayern,2020-05-03T10:00:00+02:00,195,4
Donau-Ries,Schwaben,2020-05-03T10:00:00+02:00,335,22
Ebersberg,Oberbayern,2020-05-03T10:00:00+02:00,462,5
Eichstätt,Oberbayern,2020-05-03T10:00:00+02:00,271,16
Erding,Oberbayern,2020-05-03T10:00:00+02:00,585,8
Erlangen Stadt,Mittelfranken,2020-05-03T10:00:00+02:00,244,6
Erlangen-Höchstadt,Mittelfranken,2020-05-03T10:00:00+02:00,202,6
Forchheim,Oberfranken,2020-05-03T10:00:00+02:00,197,4
Freising,Oberbayern,2020-05-03T10:00:00+02:00,944,35
Freyung-Grafenau,Niederbayern,2020-05-03T10:00:00+02:00,182,11
Fürstenfeldbruck,Oberbayern,2020-05-03T10:00:00+02:00,801,32
Fürth,Mittelfranken,2020-05-03T10:00:00+02:00,473,55
Fürth Stadt,Mittelfranken,2020-05-03T10:00:00+02:00,350,29
Garmisch-Partenkirchen,Oberbayern,2020-05-03T10:00:00+02:00,264,15
Günzburg,Schwaben,2020-05-03T10:00:00+02:00,221,2
Haßberge,Unterfranken,2020-05-03T10:00:00+02:00,154,5
Hof,Oberfranken,2020-05-03T10:00:00+02:00,403,26
Hof Stadt,Oberfranken,2020-05-03T10:00:00+02:00,102,4
Ingolstadt Stadt,Oberbayern,2020-05-03T10:00:00+02:00,414,29
Kaufbeuren Stadt,Schwaben,2020-05-03T10:00:00+02:00,103,4
Kelheim,Niederbayern,2020-05-03T10:00:00+02:00,436,32
Kempten Stadt,Schwaben,2020-05-03T10:00:00+02:00,102,9
Kitzingen,Unterfranken,2020-05-03T10:00:00+02:00,178,3
Kronach,Oberfranken,2020-05-03T10:00:00+02:00,140,3
Kulmbach,Oberfranken,2020-05-03T10:00:00+02:00,220,11
Landsberg am Lech,Oberbayern,2020-05-03T10:00:00+02:00,331,10
Landshut,Niederbayern,2020-05-03T10:00:00+02:00,651,27
Landshut Stadt,Niederbayern,2020-05-03T10:00:00+02:00,267,9
Lichtenfels,Oberfranken,2020-05-03T10:00:00+02:00,201,2
Lindau (Bodensee),Schwaben,2020-05-03T10:00:00+02:00,240,6
Main-Spessart,Unterfranken,2020-05-03T10:00:00+02:00,147,6
Memmingen Stadt,Schwaben,2020-05-03T10:00:00+02:00,50,0
Miesbach,Oberbayern,2020-05-03T10:00:00+02:00,518,7
Miltenberg,Unterfranken,2020-05-03T10:00:00+02:00,275,5
Mühldorf am Inn,Oberbayern,2020-05-03T10:00:00+02:00,482,21
München,Oberbayern,2020-05-03T10:00:00+02:00,1310,41
München Stadt,Oberbayern,2020-05-03T10:00:00+02:00,5821,124
Neu-Ulm,Schwaben,2020-05-03T10:00:00+02:00,407,19
Neuburg-Schrobenhausen,Oberbayern,2020-05-03T10:00:00+02:00,285,13
Neumarkt in der Oberpfalz,Oberpfalz,2020-05-03T10:00:00+02:00,345,12
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2020-05-03T10:00:00+02:00,219,6
Neustadt an der Waldnaab,Oberpfalz,2020-05-03T10:00:00+02:00,779,53
Nürnberg Stadt,Mittelfranken,2020-05-03T10:00:00+02:00,949,30
